municipio_nome,situacao_obra,ambito,valor_inicial_contrato,valor_total_pago,contratada,cnpj_contratada,contratante,classificacao,data_paralisacao,descricao_obra,endereco,url_obra,data_prevista_conclusao
Pitangueiras,Paralisada,Municipal,112721.06,28232.2,GISELE MARIA DOMINGUES DA ROCHA ME,28.028.784/0001-85,PREFEITURA MUNICIPAL DE PITANGUEIRAS,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,"Ampliação e Adequação do Centro de Atenção Psicossocial (CAPS) - Empresa Contratada: GISELE MARIA DOMINGUES DA ROCHA – ME - Valor: R$ 112721.06. Durante o período contratual, os serviços estavam sendo executados com lentidão e em desconformidade com o cronograma físico financeiro, o que levou a impossibilidade de conclusão da obra no prazo previsto. Foram enviadas notificações e contato telefonico sem entretanto obter êxito na evolução da obra, foi instaurado processo de penaliza??ão contra a empresa.",Não informado,Não informado,07/05/2018
Platina,Paralisada,Municipal,178177.01,48500.98,TASSINARY  NERY EMPREENDIMENTOS LTDA - EPP,20.004.962/0001-26,PREFEITURA MUNICIPAL DE PLATINA,"Equipamento urbanos (praças, quadras e similares)",Não informado,OBRA DE CONSTRUÇÃO DE CENTRO COMUNITÁRIO NO CONJUNTO HABITACIONAL JUVENAL BERNINI DO MUNICÍPIO DE PLATINA,Não informado,Não informado,16/11/2016
Platina,Paralisada,Municipal,393599.99,202514.04,SAN PIO CONSTRUTORA EIRELLI EPP,11.871.864/0001-03,PREFEITURA MUNICIPAL DE PLATINA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Obras, por empreitada Global, de Reforma do Complexo Esportivo Municipal",Não informado,Não informado,30/06/2017
Platina,Paralisada,Municipal,410753.38,206129.26,EMR CONSTRUTORA EIRELI ME,18.916.042/0001-32,PREFEITURA MUNICIPAL DE PLATINA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Obras por empreitada Global de construção de uma piscina semi olímpica no complexo esportivo municipal,Não informado,Não informado,09/04/2016
Platina,Paralisada,Municipal,631287.97,300782.82,SAN PIO CONSTRUTORA EIRELLI EPP,11.871.864/0001-03,PREFEITURA MUNICIPAL DE PLATINA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"OBRAS, POR EMPREITADA GLOBAL DE CONSTRUÇÃO DO PRÉDIO DO PAÇO MUNICIPAL.",Não informado,Não informado,05/10/2015
Poá,Paralisada,Estadual,822610.12,542483.44,CRR CONSTRUÇÕES E EMPREENDIMENTOS LTDA,58.785.254/0001-42,FUNDACAO PARA O DESENVOLVIMENTO DA EDUCACAO - FDE,"Educação - Universidades, Faculdades, Escolas e similares",31/10/2012,"Acessibilidade  Combate a incêndio  Pára-raios (SPDA) e drenagem para contenção de enchente.	  "" """,Não informado,Não informado,30/11/2012
Pongaí,Paralisada,Estadual,9793833.22,3075553.95,CONSTRUTORA BRASÍLIA GUAÍBA S/A,33.192.873/0001-00,DEPARTAMENTO HIDROVIARIO - SECRETARIA DE LOGISTICA E TRANSPORTES,Transporte - Hidrovias,Não informado,implantação da proteção dos pilares do vão de navegação da ponte da ponte da rodovia SP 333 (Porto Ferrão),Não informado,Não informado,31/05/2013
Porto Ferreira,Paralisada,Municipal,1054177.76,360577.27,PRODEX CONSTRUTORA E COMERCIAL LTDA. EPP,63.984.652/0001-28,PREFEITURA MUNICIPAL DE PORTO FERREIRA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Execução de obra e serviços de engenharia visando a construção de quadra poliesportiva na Avenida Armando G. Torres, s/nº, no bairro Jardim Centenário no Município de Porto Ferreira (Contrato nº 099/2016-CP 007/2016)",Avenida Marginal Armindo G. Torres - Jardim Centenário,,17/02/2018
Porto Ferreira,Paralisada,Municipal,1172941.6,412168.09,CONSTRUMETA CONSTRUÇÃO CIVIL LTDA,00.957.707/0001-90,PREFEITURA MUNICIPAL DE PORTO FERREIRA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Execução de obra e serviços de engenharia visando a construção de quadra poliesportiva na Rua José Gomes, s/nº, no bairro Parque Residencial Porto Belo no Município de Porto Ferreira (Contrato nº 092/2016-CP 006/2016)",Rua José Gomes - Pq. Residencial José Gomes,,16/12/2017
Potim,Paralisada,Municipal,837863.1,364038.08,FLAMA EMPREENDIMENTOS LTDA - ME,03.599.212/0001-25,PREFEITURA MUNICIPAL DE POTIM,"Educação - Universidades, Faculdades, Escolas e similares",01/07/2016,"OBRAS/ SERVIÇO DE ENGENHARIA PARA AMPLIAÇÃO DE 03 SALAS DE AULA, REFORMA E ACESSIBILIDADE, COMBATE A INCÊNDIO E SPDA DO PRÉDIO DO E.M.E.F BENEDITO LÚCIO THOMAZ - ENCONTRA-SE PARALISADA EM FASE DE REPROGRAMAÇÃO.",Avenida Zulmira Proença ,,01/02/2016
Pratânia,Paralisada,Municipal,500445.69,462687.12,"CVT CONSTRUTORA, INCORPORADORA E SERVIÇOS GERAIS LTDA - EPP.",38.070.173/0001-59,PREFEITURA MUNICIPAL DE PRATANIA,"Equipamento urbanos (praças, quadras e similares)",15/05/2019,Piscina semiolimpica coberta e campo de malha e bocha,Não informado,Não informado,11/04/2017
Pratânia,Paralisada,Municipal,96317.35,0,CONSTRUTORA HOLANDA LTDA  ME,21.379.145/0001-15,CAMARA MUNICIPAL DE PRATANIA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Construção da sede própria da Câmara Municipal de Pratânia, que será construída em etapas, sendo construída até a presente data  3 (três ) etapas. O projeto inicial, apresentou problemas significativos, sendo necessárias adaptações que não foram previstas, em relação ao plenário como saídas de emergência, acessibilidade ao público em geral etc, em 2017, foi efetuada uma readequação do projeto inicial para sanar as falhas do projeto inicial  e dar continuidade nas etapas da referida  obra. * Em 10/12/2018, foi licitada a 4ª (quarta) etapa da Obra, conforme TP 01/2018.",Não informado,Não informado,26/03/2019
Presidente Alves,Paralisada,Estadual,419000,260414.39,NEGRÃO & NEGRÃO CONSTRTURA LTDA EPP ,04.222.961/0001-00,DELEGACIA SECCIONAL DE POLICIA DE BAURU - SECRETARIA DA SEGURANCA PUBLICA,"Segurança pública (Delegacias, penitenciárias e similares)",26/02/2014,Reforma e adequação do prédio da Delegacia de policia do Municipio de Presidente Alves.,RUA TIRADENTES,https://www.google.com/maps?q=presidente+alves+sp&um=1&ie=UTF-8&sa=X&ved=0ahUKEwjF_-7FtozjAhVlCrkGHdFHAwsQ_AUIECgB,21/08/2014
Presidente Prudente,Paralisada,Municipal,4988654.01,1537590.88,UNIDAS ENGENHARIA LTDA,01.865.426/0001-70,PREFEITURA MUNICIPAL DE PRESIDENTE PRUDENTE,Mobilidade urbana - vias urbanas,Não informado,"Infra estrutura (pavimentação asfáltica, ciclovia, recapeamento, sinalização viária.",Não informado,Não informado,30/11/2016
Presidente Prudente,Paralisada,Municipal,1092573.38,293590.49,CONSTRINVEST CONSTRUTORA E COMÉRCIO LTDA,65.072.951/0001-11,PREFEITURA MUNICIPAL DE PRESIDENTE PRUDENTE,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de uma unidade Escolar de ensino Fundamental - Bairro João Domingos Neto,Avenida Maria Menezes Alcântara,"https://www.google.com/maps/place/Av.+Maria+Menezes+Alc%C3%A2ntara+-+Uep5-S.2,+Pres.+Prudente+-+SP/@-22.0722855,-513821922.691m/data=!3m2!1e3!4b1!4m5!3m4!1s0x9493f65d1e2851f1:0xc3dee90bbe23a692!8m2!3d-22.0722905!4d-51.3800035",22/02/2017
Presidente Prudente,Paralisada,Municipal,1967938.5,534611.82,PRUDENSAN ENGENHARIA E COMÉRCIO,59.721.936/0001-54,PREFEITURA MUNICIPAL DE PRESIDENTE PRUDENTE,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Creche no Bairro São Domingos,Rua Francisco Américo Leite Junior,"https://www.google.com/maps/search/Rua+Francisco+Am%C3%A9rico+Leite+jr,+131/@-22.0737202,-513840118.691m/data=!3m2!1e3!4b1",18/07/2017
Presidente Prudente,Paralisada,Municipal,2086280.19,502391.51,CONSTRINVEST CONSTRUTORA E COMÉRCIO LTDA,65.072.951/0001-11,PREFEITURA MUNICIPAL DE PRESIDENTE PRUDENTE,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de Unidade Escolar de educação Infantil - Bairro Santa Mônica,Avenida Presidente Juscelino Kubitschek,"https://www.google.com.br/maps/search/avenida+juscelino+kubitschek+de+oliveira+14407/@-22.1439361,-513778598.17z",25/02/2017
Presidente Prudente,Paralisada,Municipal,450761.67,439082.85,BETON ENGENHARIA EIRELI,04.859.940/0001-91,PREFEITURA MUNICIPAL DE PRESIDENTE PRUDENTE,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,Construção de quadra poliesportiva - EM José Carlos João,Não informado,Não informado,20/09/2015
Presidente Venceslau,Paralisada,Municipal,630754.29,272380.9,TUCANOS TERRAPLANAGEM E CONSTRUÇÕES LTDA,03.040.646/0001-90,PREFEITURA MUNICIPAL DE PRESIDENTE VENCESLAU,Mobilidade urbana - vias urbanas,Não informado,"Construção da pista de caminhada, com pavimentação asfáltica, execução de guias, sarjetas e faixa elevada, iluminação pública, plantio de grama e árvores e instalação de bancos e lixeiras. Convênio nº 815840/2014 - Processo nº 1022.498-65/2014.",Não informado,Não informado,22/09/2016
Presidente Venceslau,Paralisada,Estadual,252000,0,MOGI ENGENHARIA CIVIL LTDA,04.483.493/0001-19,DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,Transporte - Rodovias,25/10/2018,"CONTRATAÇÃO DAS OBRAS E SERVIÇOS DE COLETA DE ÁGUAS PLUVIAIS DA PISTA DE ROLAGEM DA RODOVIA GENERAL EUCLIDES FIGUEIREDO (RODOVIA DA INTEGRAÇÃO - SP-563), ENTRE O KM 77+960 M E O KM 78+240 M, MUNICÍPIO DE PRESIDENTE VENCESLAU.",RODOVIA GENERAL EUCLIDES FIGUEIREDO,,27/10/2018
Presidente Venceslau,Paralisada,Municipal,552256.97,221544.44,VANDERLEI APARECIDO DA SILVA MANUTENÇÃO PREDIAL - ME,14.120.057/0001-39,PREFEITURA MUNICIPAL DE PRESIDENTE VENCESLAU,"Esgotamento sanitário - Rede coletora, estações de tratamento e similares",Não informado,Construção de um centro de triagem de materiais recicláveis para Coleta Seletiva -  Convênio nº 0398.320-77/2015.,Não informado,Não informado,10/01/2017
Promissão,Paralisada,Municipal,214269.73,0,CONCRETA PROMISSÃO  CONSTRUÇÕES LTDA,04.327.690/0001-49,PREFEITURA MUNICIPAL DE PROMISSAO,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Reforma do Ginásio Poliesportivo Maria Cristina Schmidt""""",Não informado,Não informado,17/03/2015
Promissão,Paralisada,Estadual,5081648.66,38790.59,LEMAM CONSTRUÇÕES E COMÉRCIO S/A,04.002.395/0001-12,COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SAO PAULO - CDHU,Habitação,21/03/2019,"CH PROMISSÃO I Execução de obras e serviços de engenharia para realização de empreendimento composto de 86 unidades habitacionais tipo TI22A-01 A=47.87M2 COM SIST.GER.SOLAR FOTOV., entradas de energia, barras de apoio, terraplenagem, rede de água, rede de esgoto, pavimentação, urbanismo, muros de arrimo e mureta de divisa de lote",Rua Osvaldo Jose da Silva,                                                ,05/10/2021
Promissão,Paralisada,Municipal,620826.5,94630.25,CONCRETA PROMISSÃO  CONSTRUÇÕES LTDA,04.327.690/0001-49,PREFEITURA MUNICIPAL DE PROMISSAO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Reforma do ginásio poliesportivo Beira Rio,Não informado,Não informado,11/11/2014
Quadra,Paralisada,Municipal,1483677.84,510246.57,RIO NOVO CONSTRUÇÕES E SOLUÇÕES URBANAS LTDA,13.833.284/0001-49,PREFEITURA MUNICIPAL DE QUADRA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"A empresa contratada paralisou a obra alegando serviços extra-executados, o Município então ingressou com ação de antecipação de provas (processo 1003316-19.2016.8.26.0624), após o transito em julgado a favor de Município e após varias tentativas de retomada da obra junto a empresa contratada(sem sucesso), O município rescindiu unilateralmente o contrato 08/2015, desde então o Município busca junto ao FDE e a secretaria de Educação do estado de São Paulo aditamentos, conseguindo em outubro do ano de 2018 assinar o 4º aditivo de suplementação de recursos. Na data de 21/01/2019 foi solicitado o aditamento de prazo (10/06/2019) para conclusão da supracitada obra.",Rua Cornelio Vieira de Camargo,"https://www.google.com.br/maps/@-23.2986355,-480567777.257m/data=!3m1!1e3",08/01/2016
Redenção da Serra,Paralisada,Municipal,855770.78,423958.01,CONSTRUTORA DEVINI LTDA,15.660.499/0001-30,PREFEITURA MUNICIPAL DE REDENCAO DA SERRA,"Educação - Universidades, Faculdades, Escolas e similares",25/11/2016,Construção de Creche Municipal,Não informado,Não informado,05/05/2016
Registro,Paralisada,Municipal,358278.85,358278.85,CARLOS RICHARD FERREIRA QUEIROZ (3),11.294.841/0001-75,PREFEITURA MUNICIPAL DE REGISTRO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Implantação do Centro Dia do Idoso,Não informado,Não informado,22/10/2018
Registro,Paralisada,Municipal,835160.35,41782.25,TPD ENGENHARIA LTDA,53.359.113/0001-44,PREFEITURA MUNICIPAL DE REGISTRO,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção do Museu da Imigração Japonesa,Não informado,Não informado,21/02/2018
Registro,Paralisada,Municipal,325369.8,138270.84,CARLOS RICHARD FERREIRA QUEIROZ - ME,11.294.841/0001-75,PREFEITURA MUNICIPAL DE REGISTRO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Reforma da Unidade de Saúde no Bairro Capinzal,Não informado,Não informado,30/12/2018
Ribeira,Paralisada,Municipal,1630939.07,1144085.67,RGM CONSTRUÇÕES E COMÉRCIO LTDA - ME,11.781.746/0001-04,PREFEITURA MUNICIPAL DE RIBEIRA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DE CRECHE ESCOLA PARA 150 CRIANÇAS,RUA DOS COQUEIROS,"https://www.google.com.br/maps/@-24.6391191,-490037141.159m/data=!3m1!1e3?hl=pt-BR",10/01/2016
Ribeira,Paralisada,Municipal,1100862.18,356907.5,PRIMEIRO QUADRANTE ENGENHARIA LTDA,11.455.890/0001-42,PREFEITURA MUNICIPAL DE RIBEIRA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DE ESCOLA BAIRRO CATAS ALTAS - UNIDADE ESCOLAR COM 6 SALAS DE AULA,RB 01 - RODOVIA DIRCEU DIAS BATISTA,,10/10/2012
Ribeirão Bonito,Paralisada,Municipal,282278.43,141305.08,THALES A C SILVA ME,12.804.156/0001-04,PREFEITURA MUNICIPAL DE RIBEIRAO BONITO,Mobilidade urbana - vias urbanas,Não informado,RECAPEAMENTO E PAVIMENTAÇÃO EM RUAS E AVENIDAS DO MUNICÍPIO.,Não informado,Não informado,14/11/2018
Ribeirão Grande,Paralisada,Municipal,330251.7,161165.8,DMS CONSTRUÇÕES LTDA,14.687.557/0001-57,PREFEITURA MUNICIPAL DE RIBEIRAO GRANDE,Infraestrutura Urbana - Urbanização,22/02/2019,Pavimentação e drenagem no Bairro Jardim Emília,"Rua Emilia Maria Ferreira, Rua São Judas Tadeu e Rua Roque Silverio Ferreira",,08/07/2018
Ribeirão Preto,Paralisada,Municipal,87896.59,49525.21,AZEC ENGENHARIA E CONSTRUCOES EIRELI - EPP,28.930.262/0001-74,PREFEITURA MUNICIPAL DE RIBEIRAO PRETO,"Educação - Universidades, Faculdades, Escolas e similares",05/04/2019,REFORMA DA BIBLIOTECA DA EMEF EPONINA DE BRITTO ROSSETTO PARA ADEQUAÇÃO ESTRUTURAL.,Rua D,https://goo.gl/maps/7b2U1WFUoSTeacze6,15/05/2019
Ribeirão Preto,Paralisada,Estadual,170001.12,53666.07,CRISACON CONSTRUTORA LTDA - EPP,04.216.142/0001-41,FACULDADE DE MEDICINA DE RIBEIRAO PRETO - FMRP - USP,"Educação - Universidades, Faculdades, Escolas e similares",28/01/2018,"Reforma de 66.12 m² e construção de 13.13 m² de área do Laboratório de Pesquisa com sala de cultura no Bloco ""B"" do Departamento de Genética da FMRP/USP.",Avenida dos Bandeirantes,"https://www.google.com.br/maps/@-21.1693337,-478596177.21z",02/05/2017
Ribeirão Preto,Paralisada,Estadual,2091035.56,66229.98,F. GARCIA EMPREITEIRA DE OBRAS EIRELI EPP,16.704.980/0001-43,PREFEITURA DO CAMPUS USP DE RIBEIRAO PRETO - PUSP,"Educação - Universidades, Faculdades, Escolas e similares",01/01/2019,Reforma da Biblioteca Central do Campus de Ribeirão Preto da Universidade de São Paulo.,Avenida Bandeirantes,"https://www.google.com.br/maps/place/Biblioteca+Central+-+USP-RP/@-21.167527,-478538757.17z/data=!3m1!4b1!4m5!3m4!1s0x94b9bddcc4006bfb:0x80299ab0f81dc942!8m2!3d-21.167527!4d-47.851687",04/03/2019
Ribeirão Preto,Paralisada,Estadual,70000,70097.1,INTEGRAL AMBIENTIZAÇÃO EIRELI EPP,21.072.964/0001-15,FACULDADE DE MEDICINA DE RIBEIRAO PRETO - FMRP - USP,"Educação - Universidades, Faculdades, Escolas e similares",09/02/2018,"Instalação do sistema de ar-condicionado na sala de aula de cultura, bloco D do Departamento de Genética",Avenida dos Bandeirantes,"https://www.google.com.br/maps/@-21.1693337,-478596177.21z",29/12/2017
Ribeirão Preto,Paralisada,Municipal,102000,0,SECRETARIA DE ESPORTES LAZER E JUVENTUDE DO ESTADO DE SÃO PAULO,47.173.729/0001-23,PREFEITURA MUNICIPAL DE RIBEIRAO PRETO,"Equipamento urbanos (praças, quadras e similares)",26/01/2019,Pista de Skate – programa esportes 100% para todos,Av. Guido Golfeto,"https://www.google.com.br/maps/place/21%C2%B009'38.2%22S+47%C2%B047'28.1%22W/@-21.1608299,-477911792.266m/data=!3m1!1e3!4m14!1m7!3m6!1s0x94b9bfa5ad2f3569:0x34805b5bc8fbfab7!2sAv.+Guido+Golfeto+-+Independ%C3%AAncia,+Ribeir%C3%A3o+Preto+-+SP!3b1!8m2!3d-21.1581243!4d-47.7910044!3m5!1s0x0:0x0!7e2!8m2!3d-21.1605956!4d-47.7911385",22/02/2019
Ribeirão Preto,Paralisada,Estadual,21452412.71,18835788.87,CONSÓRCIO FM RODRIGUES / CITELUZ - RIBEIRÃO PRETO,18.642.972/0001-45,PREFEITURA DO CAMPUS USP DE RIBEIRAO PRETO - PUSP,"Educação - Universidades, Faculdades, Escolas e similares",22/05/2014,Fornecimento e implantação do novo sistema de iluminação pública no Campus de Ribeirão Preto da Universidade de São Paulo.,Avenida Bandeirantes ,"https://www.google.com.br/maps/place/USP+Campus+de+Ribeir%C3%A3o+Preto/@-21.1725114,-478482037.17z/data=!3m1!4b1!4m5!3m4!1s0x94b9bdc6c2dfbdb7:0x1ba568a91260315b!8m2!3d-21.1725114!4d-47.846015",18/03/2014
Ribeirão Preto,Paralisada,Municipal,237730.53,163806.12,ENGETELA COMERCIO E SERVIÇOS EIRELI EPP,12.721.248/0002-01,PREFEITURA MUNICIPAL DE RIBEIRAO PRETO,"Equipamento urbanos (praças, quadras e similares)",01/06/2019,Convênio 805184	 Construção de campo e vestiário no complexo Ribeirão Verde (Jd. Antônio Palocci / Diva Tarlá),Rua Alcides de Araujo ,"https://www.google.com.br/maps/place/R.+Alc%C3%ADdes+de+Ara%C3%BAjo+-+(L-9),+Ribeir%C3%A3o+Preto+-+SP/@-21.1262359,-477411802.1065m/data=!3m1!1e3!4m5!3m4!1s0x94b9c03dd851b6bf:0xf55ed2613c4b68f2!8m2!3d-21.1263718!4d-47.7387164",03/02/2017
Rincão,Paralisada,Municipal,214563.99,0,CONSTRUTORA DIAMANTINA LTDA. EPP,17.690.139/0001-07,PREFEITURA MUNICIPAL DE RINCAO,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Ampliação da Escola EMEF Maria Ignez Menin Biffe"", Distrito Taquaral, visando a Construção de Vestiário e Muro de Fecho.""",Não informado,Não informado,29/10/2016
Rinópolis,Paralisada,Municipal,261137.45,172390.72,CONSTRUTORA MORADA DO SOL LTDA. ME,17.189.567/0001-50,PREFEITURA MUNICIPAL DE RINOPOLIS,"Equipamento urbanos (praças, quadras e similares)",08/08/2017,Contratação de empresa para fornecimento de materiais e mão de obra para ampliação do recinto de eventos municipais.,Não informado,Não informado,31/12/2015
Rio Claro,Paralisada,Municipal,448700.45,387682.11,SS SERVIÇOS DE PERFURAÇÕES DIRECIONAIS EIRELI-EPP,09.544.203/0001-13,DEPARTAMENTO AUTONOMO DE AGUA E ESGOTO - DAAE - RIO CLARO,"Abastecimento de água - Captação, Adução, Tratamento e similares",Não informado,"CONTRATO MCIDADES 0350.765-48/2011 - Ampliação do sistema de abastecimento de água compreendendo reservatórios e subadutoras, no Município de Rio Claro/SP -  contrato de repasse com 02 reservatórios elevados e 05 subadutoras - Dois reservatórios e três subadutoras concluídos - Contrato com a empresa construtora inicialmente contratada encerrado em 29-12-2017. Em razão de alterações no sistema de abastecimento de água, duas subadutoras tiveram seu traçado original e localização alterados, cujos projetos e orçamentos foram atualizados e estão em fase de reprogramação junto à C.E.F. para realização de NOVA LICITAÇÃO PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA - Durante o ano de 2018 foi reprogramada meta junto à CEF para construção de travessia não destrutiva (MND) para futura passagem de subadutora de interligação dos bairros Bonsucesso e Novo Wenzel, sendo concluída a licitação e a execução da obra da travessia não destrutiva em 2018 - essa subadutora de interligação está sendo objeto de reprogramação no contrato MCIDADES 0350.787-06/2011. Considerando os trâmites administrativos de reprogramação contratual em andamento para encerramento do convênio a obra está ATRASADA, mas considerando o cronograma inicial a obra está PARALISADA.",Não informado,Não informado,05/06/2018
